author,rating,title,content
,"1,5",,"Je suis tellement en colère que j'ai créé un compte juste pour ça. Quelle immense déception cette deuxième saison!!Attendre 3 ans pour ça ?Cette saison est complètement vide à part 2-3 épisodes, il ne se passe rien d'intéressant.Les nouveaux personnages n'ont aucune profondeur, on a aucunement le temps de s'attacher à eux où même les détester. Et les personnages qu'on connaissait déjà sont intéressants. Les décisions du personnage principal sont de plus en plus stupides, on croirait qu'avec tout le temps et tout l'argent, il aurait mis en place un plan en béton mais faut pas trop lui en demander.
spoiler: 
Je pensais que le personnage du mec à la mallette aurait un développement dans la deuxième saison mais les scénaristes l'ont fait mourrir stupidement
. Il n'y avait même pas de suspense dans la scène.Le frère du maître du jeu est complètement inutile et se fait facilement berner pendant 7 épisodes.Et puis le maître du jeu. Quelles sont ses motivations ? 
spoiler: 
Bouhouu ma femme et mon enfant sont morts et je suis en colère donc je vais tuer les gens parce que je n'ai rien d'autre à faire de ma vie? 
 C'est n'importe quoi. Au moins on savait pourquoi celui de la première le faisait.Aucun suspense, aucune surprise pendant les 6 épisodes, tout est prévisible : le navigateur, qui va mourir, qui va trahir qui. 
spoiler: 
Tout le monde peut prédire que le père de l'enfant malade va survivre car il sera sauvé par la fille au triangle. 
La seule ""surprise"" c'est la nullité de cette fin de saison. La serie a vraiment de la chace d'avoir certains très bons acteurs."
,"0,5",,J’ai regarder la saison 2 et je m’attendais à quelque chose de différent. Peut être que j’en attendais un peut trop. Très déçut
,"4,5",,"""Squid Game"" est vraiment une excellente série, qui au-delà du phénomène qu'elle a provoqué, propose une vraie réflexion sur la vie et les relations humaines. Si l'on enlève l'aspect ""jeu de survie"", la série nous propose une vraie analyse sociétale où se côtoient classes privilégiée, délinquants ou encore personnes essayant de se sortir de la pauvreté. Cela est notamment réussi au niveau des personnages principaux qui dressent un panel assez diversifié de la société actuelle.D'un point de vue technique, l'univers est extrêmement bien travaillé et riche, avec une mise en scène efficace. Les acteurs sont bons même si j'ai eu du mal avec l'acting du personnage principal. J'ai particulièrement apprécié l'enquête policière se déroulant en même temps que les jeux (Wi Ha-Joon est excellent comme à son habitude). Ayant regardé la série bien après tout le monde, je craignais beaucoup d'être déçu mais pour une fois ça n'a pas été le cas.ATTENTION : cette série ne s'adresse pas aux enfants voire adolescents. Il y a des scènes très graphiques et l'ambiance est vraiment lourde et morbide. Je vous encourage à bien respecter l'interdiction de 16 ans en France."
,"0,5",,"Je suis extrêmement déçue de cette saison 2. Les épisodes sont longs et ennuyeux, rien avoir avec la première..."
,"0,5",,"Très déçu de la saison 2, histoire répétitive, les nouveaux personnages sont sans intérêt et lourd ( 
spoiler: 
rappeur, le fils avec sa maman, la chaman et d'autres 
 ) excepté le joueur numéro 0 0 1 mais on ne connaît pas encore son double jeu, bref c'est raté"
,"2,0",,Vraiment pas terrible des dialogues et des scènes longues pas hyper réaliste… fin nul on s’y attendait … déçu
,"0,5",,"Le réalisateur a lui-même exprimé sa déception de voir que le succès de sa série reposait essentiellement sur l appétit morbide des spectateurs pour la violence alors que son objectif premier était de faire une satire de notre société et de dénoncer la perte de notre humanité.. A qui la faute.. au réalisateur et à sa mise en scène ultra violente ? ou au spectateur qui a appris en 30 ans à ne plus se choquer de rien..!? Est ce que la mise en scène est de qualité ? Peut-être mais DÉSOLÉ je ne cautionne pas une succession de mises à mort toutes plus sanglantes les unes que les autres, des exécutions en série brutales et de la torture sous prétexte que les telps ont changé. Nous vivons certe l ère de la banalisation de la violence. Mais est ce une évolution ? pourquoi les series les plus regardées sont aussi les plus violentes..? qu est ce que cela nous apprend ? que le tissu des valeurs morales de notre société se désagrège. déçu et en colèreBizz"
,"1,0",,"Une idée, neuf épisodes : le scénario est très faible, l'interprétation est faible, la réalisation est tout juste correcte. Mais il ne faut pas voir là dedans autre chose qu'un mauvais film d'horreur étiré sur la longueur. Inutile d'en tirer des conclusions sur la mentalité et l'absence de moralité d'une jeunesse mondiale qui joue 30 heures par semaines à ""Call of duty"", ""Fortnite"" ou ""PUBG"", pour qui les ""autres"" ne sont que des adversaires à éliminer. La mort n'est qu'un jeu."
,"0,5",,"Série fade, sans intérêt. Tout es déjà convenu à l'avance. Une série ""américaine"" à la sauce ""sud coréenne""."
,"5,0",,"Juste ""INCROYABLE "" cette série nous tient en haleine du début à la fin.  La série gagne en intensité à chaque épisode. La tension lors des jeux est hyper bien retranscrite, on ressent toute la peur des personnage. Visuellement, c'est beau, les décors sont nombreux et variés. Le contraste entre le côté un peu enfantin des décors et leurs utilisations fait qu'on arrive à être stressé et oppressé en meme temps que les personnages.  On ne  voit absolument pas le temps passer. Les personnages sont bien travaillés, ils nous offrent parfois de beaux moments d'émotions ( moment des billes) . Il y a même une moralité par rapport à nos actions dans  la vie ... j'espère juste qu'il y aura une saison 2."
,"1,0",,"Je ne comprends vraiment pas l'engouement au tour de cette série. Elle n'a aucun intérêt si ce n'est la violence gratuite. Tout est prévisible, les personnages ne sont vraiment pas intéressants, il n'y a pas d'histoire à suivre, c'est juste des jeux débiles et les effets sont à mourir de rire.. Et la fin lol"
,"4,0",,"Pour le moment  je n'ai vu que les 3 premiers épisodes. 456 personnes, tous vivant a priori dans une certaine précarité ou du moins sur le fil du rasoir participent, à un jeu ou plutôt à une série de jeux (ceux auxquels nous jouions lorsque nous étions enfant). Les gagnants remporteront une grosse somme d'argent  en tout cas suffisamment pour  rembourser pour leurs dettes. On suit donc quelques participants  dont Gi-hun, 47 ans, divorcé, sans travail,  endetté, vivant sur le dos de sa mère malade et ne pouvant même pas offrir un cadeaux  d'anniversaire à sa fille ( enfin si mais c'est affligeant,  si vous regardez  le 1er épisode vous verrez à quel point).Ce dont ne se doutent pas les participants et donc Gi-hun c'est que les jeux auxquels ils vont participer sont des jeux de massacre. Le 1er épisode dans sa première partie met donc en place l' histoire en insistant bien (voir trop) sur le côté looser, égoïste, bête, etc du personnage principal. La seconde partie du premier épisode est très réussie et donc donne le ton : le réveil, les règles du jeux qui sont simples mais mal interprétées par les joueurs : si vous perdez vous êtes éliminés. Jusque là ça aurait pu être normal sauf qu' éliminés signifie vous serez tués. Et un simple jeu comme 1,2,3 soleil devient un vrai parcours de la mort.Le deuxième épisode est intéressant, il amène les personnages principaux  à s' intéresser à  la direction qu ' a pris leur existence et ce qu ' ils seraient prêt  à  faire pour l'améliorer, et donc à ce qu ils seraient prêt à faire pour gagner de l'argent. Et bien mettre sa vie en danger, mourir peut être et donc jouer à un jeu de massacre. Et une fois qu' il est convenu que ce chemin est le seul chemin pour eux, l' histoire est vraiment lancée.C' est bien réalisé,  les acteurs sont bons, le concept super intéressant et donc en fait une série qui vaut le détour. Pour le moment c'est  un 4 étoiles pour moi. En espérant ne pas baisser la note à  l' issu du 9ème épisode !"
,"4,5",,"Un peu long a partir , mais ensuite ça déménage. Une adaptation aux mentalités de l’époque sur la deuxième série . A croire que les coréens sont franchouillard "
,"5,0",,"In-croy-able! Série très prenante, sanglante, bien pensé, et les acteurs joue très bien. Les costumes ainsi que les décors sont captivants! À découvrir"
,"4,5",,"Je suis passée par toutes les émotions et je pense que ça suffit à dire que cette série décalée à la sauce coréenne nous embarque dans son univers , sa morale , son humour et son angoisse ... Bonne idée et des acteurs qui savent nous embarquer ... À voir sans modération"
,"5,0",,"Une saison 2 très agréable à regarder, effectivement, dans la découverte de la première saison, nous avons forcément des attentes plus grandes, le réalisateur lui même n'avait pas prévu une saison 2, mais a quand même relevé défi et a su malgré quelques erreurs, nous divertir une nouvelle fois avec cette nouvelle saison, merci à Netflix et à l'équipe de réalisation ! "
,"5,0",,"Ayant entendu parler dans les quatre coins du monde de cette série, il est impossible de la louper à moins d'être vraiment une ermite coupée du monde. Après avoir vu la série, je suis totalement satisfait de ce fantastique drama de survie coréen, et je suis entièrement fan de l'incroyable travail qui a été produit pour réaliser une oeuvre d'une telle ambition. Tout d'abord je suis très admiratif du côté des personnages, qui sont tous jusqu'au bout réfléchi et originaux et les jeux d'acteurs sont, disons-le, coupe-souffle puisque ils permettent une introduction dans l'histoire considérable, et rien que le concept de ces jeux d'enfants est d'une originalité hors-normes et chaque épreuve de la série possèdent une maîtrise du suspense et d'une tension digne d'un film de Hitchcock (l'épreuve des verres est tout simplement fantastique d'ingéniosité dans la mise en scène). Les costumes et les décors peuvent aussi être mentionnés si l'on parle d'originalité, et tous les épisodes nous plongeront de plus en plus dans l'histoire, grâce a toutes les émotions et sensations dégagées que nous ressentons jusqu'à la toute fin totalement fabuleuse, avec son twist final mais aussi son intrigue ouverte, plutôt mystérieuse, qui, quant à elle, nous mettra un peu sur notre faim puisque le réalisateur n'a pas prévu de saison 2 donc c'est archi frustrant, mais je montre néanmoins mon entier respect face à une série si travaillée et fabuleuse, qui mérite entièrement son succès. 4/5"
